,Year,State,County,Incidents,Injured,Killed,Victims,Land Area,Density 2014,Density 2015,Density 2016,Density 2017,Population 2014,Poverty Count 2014,Poverty Rate 2014,Population 2015,Poverty Count 2015,Poverty Rate 2015,Population 2016,Poverty Count 2016,Poverty Rate 2016,Population 2017,Poverty Count 2017,Poverty Rate 2017,Pop Change 1,Pop Change 1 (%),Pop Change 2,Pop Change 2 (%),Pop Change 3,Pop Change 3 (%),Pop Change Avg,Pop Change Avg (%),Den Change 1,Den Change 1 (%),Den Change 2,Den Change 2 (%),Den Change 3,Den Change 3 (%),Den Change Avg,Den Change Avg (%),Poverty Rate Change 1,Poverty Rate Change 1 (%),Poverty Rate Change 2,Poverty Rate Change 2 (%),Poverty Rate Change 3,Poverty Rate Change 3 (%),Poverty Rate Change Avg,Poverty Rate Change Avg (%),Region
221,2017,Illinois,Macon,1,4,0,4,66.92,534.5038852361026,533.1141661685593,536.0131500298864,531.4255827854154,104540.0,"17,003",16.3,103489.0,"18,784",18.2,102666.0,"17,760",17.3,101930.0,"14,566",14.3,-1051.0,-1.0053568012244085,-823.0,-0.795253601832087,-736.0,-99.8,-2119.3333333333335,-35.06727706972316,-1.3897190675432967,-0.2600016774301679,2.8989838613271104,0.5437829353066803,-4.5875672444710744,-0.8558684137162089,-0.01992428770654442,-0.001508213362223898,1.8999999999999986,11.65644171779141,-0.8999999999999986,-4.945054945054935,-3.0,-17.341040462427742,0.0,0.9310399519272279,Midwest
222,2017,Illinois,Kankakee,1,4,0,4,66.44,93.96447922937988,93.91932570740518,92.00782661047562,87.50752558699577,106826.0,"15,667",14.7,106351.0,"16,163",15.2,105506.0,"14,958",14.2,105115.0,"15,750",15.0,-475.0,-0.44464830659202903,-845.0,-0.7945388383748195,-391.0,-99.8,-1450.3333333333333,-34.505853811633514,-0.04515352197469724,-0.04805382027869598,-1.9114990969295604,-2.035256410256409,-4.5003010234798495,-4.891215442499615,-3.4567529600642075,-3.7137153780349763,0.5,3.4013605442176953,-1.0,-6.578947368421055,0.8000000000000007,5.633802816901422,-0.23333333333333311,-1.2996525519028854,Midwest
223,2015,Illinois,Kankakee,1,5,0,5,66.44,93.96447922937988,93.91932570740518,92.00782661047562,87.50752558699577,106826.0,"15,667",14.7,106351.0,"16,163",15.2,105506.0,"14,958",14.2,105115.0,"15,750",15.0,-475.0,-0.44464830659202903,-845.0,-0.7945388383748195,-391.0,-99.8,-1450.3333333333333,-34.505853811633514,-0.04515352197469724,-0.04805382027869598,-1.9114990969295604,-2.035256410256409,-4.5003010234798495,-4.891215442499615,-3.4567529600642075,-3.7137153780349763,0.5,3.4013605442176953,-1.0,-6.578947368421055,0.8000000000000007,5.633802816901422,-0.23333333333333311,-1.2996525519028854,Midwest
224,2017,Illinois,Cook,31,128,24,152,7.43,12295.693135935395,12289.367429340513,12337.550471063258,12334.320323014805,5156535.0,"883,001",17.1,5151018.0,"833,241",16.2,5117078.0,"770,091",15.0,5125439.0,"746,194",14.6,-5517.0,-0.10699044998240481,-33940.0,-0.6588988817356096,8361.0,0.1633940307339543,-36670.0,-0.7114246548066964,-6.325706594881922,-0.05144652298125152,48.18304172274475,0.39207096703538014,-3.2301480484529748,-0.02618143736091838,40.780619111711836,0.3318972982671558,-0.9000000000000021,-5.263157894736864,-1.1999999999999993,-7.407407407407405,-0.40000000000000036,-2.6666666666666714,-2.2333333333333347,-13.55945419103316,Midwest
225,2014,Illinois,St Clair,3,11,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Midwest
226,2014,Illinois,Kendall,1,6,0,6,10.09,2662.239841427156,2735.9762140733396,2719.3260654112987,2786.6204162537165,120804.0,"6,477",5.4,122890.0,"5,950",4.8,124260.0,"5,778",4.6,125795.0,"5,993",4.8,2086.0,1.7267640144366112,1370.0,1.1148181300350046,1535.0,1.235313053275405,3967.6666666666665,3.253353162230084,73.73637264618355,2.769711860620916,-16.65014866204092,-0.6085633557921852,0.0,0.0,57.086223984142634,2.1611485048287307,-0.6000000000000005,-11.111111111111114,-0.20000000000000018,-4.166666666666671,0.20000000000000018,4.347826086956516,-0.733333333333334,-13.828502415458948,Midwest
227,2014,Illinois,Kane,1,5,0,5,16.59,3023.146473779385,3047.860156720916,3062.628089210368,3088.848704038577,520608.0,"55,787",10.7,524491.0,"56,882",10.8,525477.0,"55,134",10.5,528489.0,"48,756",9.2,3883.0,0.7458586883029028,986.0,0.1879917863223568,3012.0,0.5731934984785312,5873.0,1.1249149741181033,24.71368294153126,0.8174821549627183,14.76793248945205,0.48453445138835605,0.0,0.0,39.48161543098331,1.3020166063510743,0.10000000000000142,0.9345794392523459,-0.3000000000000007,-2.7777777777777857,-1.3000000000000007,-12.380952380952394,-0.6333333333333329,-5.970182465509571,Midwest
228,2014,Illinois,Cook,19,85,11,96,7.43,12295.693135935395,12289.367429340513,12337.550471063258,12334.320323014805,5156535.0,"883,001",17.1,5151018.0,"833,241",16.2,5117078.0,"770,091",15.0,5125439.0,"746,194",14.6,-5517.0,-0.10699044998240481,-33940.0,-0.6588988817356096,8361.0,0.1633940307339543,-36670.0,-0.7114246548066964,-6.325706594881922,-0.05144652298125152,48.18304172274475,0.39207096703538014,-3.2301480484529748,-0.02618143736091838,40.780619111711836,0.3318972982671558,-0.9000000000000021,-5.263157894736864,-1.1999999999999993,-7.407407407407405,-0.40000000000000036,-2.6666666666666714,-2.2333333333333347,-13.55945419103316,Midwest
229,2015,Illinois,Winnebago,2,7,2,9,10.56,2758.0492424242425,2666.4772727272725,2591.7613636363635,2620.92803030303,283639.0,"47,864",16.9,282321.0,"41,541",14.7,281161.0,"43,858",15.6,280092.0,"39,766",14.2,-1318.0,-0.4646751680833745,-1160.0,-0.410879814112306,-1069.0,-99.8,-2834.3333333333335,-34.142221648862346,-91.57196969696997,-3.3201716738197433,-74.71590909090901,-2.802045599829526,0.0,0.0,-166.28787878787898,-6.1222172736492695,-2.1999999999999993,-13.017751479289942,0.9000000000000004,6.122448979591837,-1.4000000000000004,-8.974358974358978,-1.7666666666666657,-9.886755491151098,Midwest
230,2015,Illinois,Vermilion,1,4,0,4,25.92,1440.2006172839506,1426.1188271604938,1381.6358024691358,1358.8734567901233,76669.0,"14,555",19.0,76197.0,"14,028",18.4,75100.0,"15,183",20.2,74901.0,"14,553",19.4,-472.0,-0.6156334372432184,-1097.0,-1.4396892266099712,-199.0,-99.8,-1635.3333333333333,-35.321989330519855,-14.081790123456813,-0.9777658719528546,-44.48302469135797,-3.119166779385907,-22.76234567901247,-1.6474924606277312,-66.1522633744856,-4.6460968048813385,-0.6000000000000014,-3.1578947368421098,1.8000000000000007,9.782608695652172,-0.8000000000000007,-3.960396039603964,0.9333333333333325,5.304581945608741,Midwest
231,2017,Indiana,Allen,1,3,1,4,66.12,310.01209921355115,308.07622504537204,314.08045977011494,315.15426497277673,359294.0,"54,597",15.2,361964.0,"52,689",14.6,363941.0,"54,642",15.0,366247.0,"47,818",13.1,2670.0,0.7431240154302685,1977.0,0.5461869136157134,2306.0,0.633619185527337,5415.666666666667,1.5005173242217609,-1.9358741681791116,-0.6244511659674146,6.004234724742901,1.948944526264114,0.0,0.0,4.068360556563789,1.3244933602966995,-0.5999999999999996,-3.94736842105263,0.40000000000000036,2.7397260273972677,-1.9000000000000004,-12.666666666666671,-0.8333333333333327,-5.4298646158775865,Midwest
232,2017,Indiana,Lake,3,16,1,17,5.72,2960.664335664336,2997.552447552448,3030.0699300699303,3049.125874125875,483033.0,"85,233",17.6,480883.0,"79,740",16.6,478864.0,"79,529",16.6,478487.0,"76,220",15.9,-2150.0,-0.44510416472580516,-2019.0,-0.41985264606982753,-377.0,-99.8,-4294.666666666667,-34.1316234774623,36.888111888112235,1.2459403602007768,32.51748251748222,1.0848011197947045,0.0,0.0,69.40559440559446,2.3307414799954813,-1.0,-5.681818181818173,0.0,0.0,-0.7000000000000011,-4.216867469879531,-1.2333333333333336,-7.087440671778016,Midwest
233,2017,Indiana,Marion,1,4,0,4,4.04,1756.6831683168314,1788.6138613861385,1897.029702970297,1802.4752475247526,914697.0,"194,803",21.3,919791.0,"189,323",20.6,921718.0,"173,996",18.9,930165.0,"163,573",17.6,5094.0,0.5569057294382702,1927.0,0.2095041156088655,8447.0,0.9164408202942695,9836.666666666666,1.071890118478559,31.930693069307154,1.8176694377906273,108.41584158415844,6.061444782729026,-94.55445544554436,-4.984342379958235,108.82838283828414,6.217666760533575,-0.6999999999999993,-3.2863849765258095,-1.7000000000000028,-8.252427184466043,-1.2999999999999972,-6.878306878306859,-2.8333333333333344,-13.831581120427472,Midwest
234,2015,Indiana,Allen,1,9,0,9,66.12,310.01209921355115,308.07622504537204,314.08045977011494,315.15426497277673,359294.0,"54,597",15.2,361964.0,"52,689",14.6,363941.0,"54,642",15.0,366247.0,"47,818",13.1,2670.0,0.7431240154302685,1977.0,0.5461869136157134,2306.0,0.633619185527337,5415.666666666667,1.5005173242217609,-1.9358741681791116,-0.6244511659674146,6.004234724742901,1.948944526264114,0.0,0.0,4.068360556563789,1.3244933602966995,-0.5999999999999996,-3.94736842105263,0.40000000000000036,2.7397260273972677,-1.9000000000000004,-12.666666666666671,-0.8333333333333327,-5.4298646158775865,Midwest
235,2017,Indiana,Vanderburgh,1,3,1,4,3.85,2580.2597402597407,2649.87012987013,2670.909090909091,2702.597402597403,174903.0,"30,984",17.7,174835.0,"30,123",17.2,174572.0,"30,462",17.4,174404.0,"30,495",17.5,-68.0,-0.03887869276113065,-263.0,-0.15042754597192243,-168.0,-99.8,-387.0,-33.45597290539972,69.61038961038912,2.6978055164082804,21.038961038961133,0.7939619682415326,0.0,0.0,90.64935064935025,3.491767484649813,-0.5,-2.8248587570621453,0.1999999999999993,1.1627906976744242,0.10000000000000142,0.5747126436781684,-0.2666666666666669,-1.470497178161665,Midwest
236,2016,Indiana,Allen,3,7,6,13,66.12,310.01209921355115,308.07622504537204,314.08045977011494,315.15426497277673,359294.0,"54,597",15.2,361964.0,"52,689",14.6,363941.0,"54,642",15.0,366247.0,"47,818",13.1,2670.0,0.7431240154302685,1977.0,0.5461869136157134,2306.0,0.633619185527337,5415.666666666667,1.5005173242217609,-1.9358741681791116,-0.6244511659674146,6.004234724742901,1.948944526264114,0.0,0.0,4.068360556563789,1.3244933602966995,-0.5999999999999996,-3.94736842105263,0.40000000000000036,2.7397260273972677,-1.9000000000000004,-12.666666666666671,-0.8333333333333327,-5.4298646158775865,Midwest
237,2016,Indiana,Marion,3,10,2,12,4.04,1756.6831683168314,1788.6138613861385,1897.029702970297,1802.4752475247526,914697.0,"194,803",21.3,919791.0,"189,323",20.6,921718.0,"173,996",18.9,930165.0,"163,573",17.6,5094.0,0.5569057294382702,1927.0,0.2095041156088655,8447.0,0.9164408202942695,9836.666666666666,1.071890118478559,31.930693069307154,1.8176694377906273,108.41584158415844,6.061444782729026,-94.55445544554436,-4.984342379958235,108.82838283828414,6.217666760533575,-0.6999999999999993,-3.2863849765258095,-1.7000000000000028,-8.252427184466043,-1.2999999999999972,-6.878306878306859,-2.8333333333333344,-13.831581120427472,Midwest
238,2016,Indiana,Vanderburgh,2,8,0,8,3.85,2580.2597402597407,2649.87012987013,2670.909090909091,2702.597402597403,174903.0,"30,984",17.7,174835.0,"30,123",17.2,174572.0,"30,462",17.4,174404.0,"30,495",17.5,-68.0,-0.03887869276113065,-263.0,-0.15042754597192243,-168.0,-99.8,-387.0,-33.45597290539972,69.61038961038912,2.6978055164082804,21.038961038961133,0.7939619682415326,0.0,0.0,90.64935064935025,3.491767484649813,-0.5,-2.8248587570621453,0.1999999999999993,1.1627906976744242,0.10000000000000142,0.5747126436781684,-0.2666666666666669,-1.470497178161665,Midwest
239,2015,Indiana,Elkhart,1,4,0,4,17.75,1929.9718309859156,1901.9718309859156,1909.0140845070425,1865.0704225352115,197568.0,"27,469",13.9,199149.0,"27,906",14.0,199436.0,"26,390",13.2,200584.0,"21,670",10.8,1581.0,0.8002308066083543,287.0,0.14411320167310748,1148.0,0.5756232575864004,2250.6666666666665,1.1362184274769287,-28.0,-1.4507983769740491,7.042253521126895,0.3702606635071106,-43.943661971831034,-2.3019034971226233,-35.60563380281678,-1.8478388791744798,0.09999999999999964,0.7194244604316538,-0.8000000000000007,-5.714285714285722,-2.3999999999999986,-18.181818181818173,-1.5000000000000004,-11.055467314460127,Midwest
240,2017,Indiana,St Joseph,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Midwest
241,2015,Indiana,Lake,1,4,2,6,5.72,2960.664335664336,2997.552447552448,3030.0699300699303,3049.125874125875,483033.0,"85,233",17.6,480883.0,"79,740",16.6,478864.0,"79,529",16.6,478487.0,"76,220",15.9,-2150.0,-0.44510416472580516,-2019.0,-0.41985264606982753,-377.0,-99.8,-4294.666666666667,-34.1316234774623,36.888111888112235,1.2459403602007768,32.51748251748222,1.0848011197947045,0.0,0.0,69.40559440559446,2.3307414799954813,-1.0,-5.681818181818173,0.0,0.0,-0.7000000000000011,-4.216867469879531,-1.2333333333333336,-7.087440671778016,Midwest
242,2015,Indiana,Marion,5,13,8,21,4.04,1756.6831683168314,1788.6138613861385,1897.029702970297,1802.4752475247526,914697.0,"194,803",21.3,919791.0,"189,323",20.6,921718.0,"173,996",18.9,930165.0,"163,573",17.6,5094.0,0.5569057294382702,1927.0,0.2095041156088655,8447.0,0.9164408202942695,9836.666666666666,1.071890118478559,31.930693069307154,1.8176694377906273,108.41584158415844,6.061444782729026,-94.55445544554436,-4.984342379958235,108.82838283828414,6.217666760533575,-0.6999999999999993,-3.2863849765258095,-1.7000000000000028,-8.252427184466043,-1.2999999999999972,-6.878306878306859,-2.8333333333333344,-13.831581120427472,Midwest
243,2015,Indiana,St Joseph,1,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Midwest
244,2015,Indiana,Vanderburgh,1,5,0,5,3.85,2580.2597402597407,2649.87012987013,2670.909090909091,2702.597402597403,174903.0,"30,984",17.7,174835.0,"30,123",17.2,174572.0,"30,462",17.4,174404.0,"30,495",17.5,-68.0,-0.03887869276113065,-263.0,-0.15042754597192243,-168.0,-99.8,-387.0,-33.45597290539972,69.61038961038912,2.6978055164082804,21.038961038961133,0.7939619682415326,0.0,0.0,90.64935064935025,3.491767484649813,-0.5,-2.8248587570621453,0.1999999999999993,1.1627906976744242,0.10000000000000142,0.5747126436781684,-0.2666666666666669,-1.470497178161665,Midwest
245,2014,Indiana,Wayne,1,4,0,4,117.42,394.5920626809743,394.5920626809743,393.4593765968319,390.75966615568046,64890.0,"11,570",17.8,64252.0,"11,556",18.0,63806.0,"10,859",17.0,63399.0,"10,521",16.6,-638.0,-0.983202342425642,-446.0,-0.6941418165971527,-407.0,-99.8,-1219.6666666666667,-34.94401082568946,0.0,0.0,-1.132686084142449,-0.2870524248375972,-2.69971044115141,-0.6861471861471813,-2.0325895645262526,-0.5157681535533243,0.1999999999999993,1.1235955056179847,-1.0,-5.555555555555557,-0.3999999999999986,-2.35294117647058,-0.9333333333333336,-5.216273775427766,Midwest
246,2014,Indiana,St Joseph,1,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Midwest
247,2014,Indiana,Marion,2,7,4,11,4.04,1756.6831683168314,1788.6138613861385,1897.029702970297,1802.4752475247526,914697.0,"194,803",21.3,919791.0,"189,323",20.6,921718.0,"173,996",18.9,930165.0,"163,573",17.6,5094.0,0.5569057294382702,1927.0,0.2095041156088655,8447.0,0.9164408202942695,9836.666666666666,1.071890118478559,31.930693069307154,1.8176694377906273,108.41584158415844,6.061444782729026,-94.55445544554436,-4.984342379958235,108.82838283828414,6.217666760533575,-0.6999999999999993,-3.2863849765258095,-1.7000000000000028,-8.252427184466043,-1.2999999999999972,-6.878306878306859,-2.8333333333333344,-13.831581120427472,Midwest
248,2014,Indiana,Lake,1,5,0,5,5.72,2960.664335664336,2997.552447552448,3030.0699300699303,3049.125874125875,483033.0,"85,233",17.6,480883.0,"79,740",16.6,478864.0,"79,529",16.6,478487.0,"76,220",15.9,-2150.0,-0.44510416472580516,-2019.0,-0.41985264606982753,-377.0,-99.8,-4294.666666666667,-34.1316234774623,36.888111888112235,1.2459403602007768,32.51748251748222,1.0848011197947045,0.0,0.0,69.40559440559446,2.3307414799954813,-1.0,-5.681818181818173,0.0,0.0,-0.7000000000000011,-4.216867469879531,-1.2333333333333336,-7.087440671778016,Midwest
249,2014,Indiana,Johnson,1,2,3,5,125.13,249.20482697994086,251.79413410053544,254.66315032366342,256.4373052025893,144465.0,"14,711",10.2,146612.0,"11,720",8.0,148950.0,"11,300",7.6,150793.0,"13,267",8.8,2147.0,1.486173121517325,2338.0,1.594685291790583,1843.0,1.2373279624034978,5099.333333333333,3.4933010674424074,2.589307120594583,1.0390276753359302,2.8690162231279714,1.1394293331640597,0.0,0.0,5.4583233437225545,2.17845700849999,-2.1999999999999993,-21.568627450980387,-0.40000000000000036,-5.0,1.200000000000001,15.789473684210535,-2.1999999999999993,-21.30546955624354,Midwest
250,2014,Indiana,Howard,1,4,0,4,53.37,679.014427581038,673.5806632939854,674.4050964961589,666.4418212478921,81511.0,"13,655",16.8,81122.0,"13,724",16.9,81137.0,"12,011",14.8,80897.0,"11,727",14.5,-389.0,-0.47723620124891397,15.0,0.01849066837603175,-240.0,-99.8,-454.0,-33.72541219953955,-5.433764287052668,-0.8002428323077453,0.824433202173509,0.12239561601157334,-7.963275248266768,-1.1807851526685624,-7.263756167634748,-1.0714422671856927,0.09999999999999787,0.5952380952380878,-2.099999999999998,-12.42603550295857,-0.3000000000000007,-2.0270270270270316,-2.1,-12.506473083396159,Midwest
251,2014,Indiana,Allen,1,5,0,5,66.12,310.01209921355115,308.07622504537204,314.08045977011494,315.15426497277673,359294.0,"54,597",15.2,361964.0,"52,689",14.6,363941.0,"54,642",15.0,366247.0,"47,818",13.1,2670.0,0.7431240154302685,1977.0,0.5461869136157134,2306.0,0.633619185527337,5415.666666666667,1.5005173242217609,-1.9358741681791116,-0.6244511659674146,6.004234724742901,1.948944526264114,0.0,0.0,4.068360556563789,1.3244933602966995,-0.5999999999999996,-3.94736842105263,0.40000000000000036,2.7397260273972677,-1.9000000000000004,-12.666666666666671,-0.8333333333333327,-5.4298646158775865,Midwest
252,2015,Iowa,Polk,1,3,1,4,8.05,3789.5652173913036,3867.3291925465837,4012.422360248447,3964.844720496894,450285.0,"58,971",13.1,458067.0,"54,557",11.9,464422.0,"50,628",10.9,472651.0,"45,028",9.5,7782.0,1.7282387821046683,6355.0,1.38735163196651,8229.0,1.7718798851044966,16880.0,3.7062170424393437,77.76397515528015,2.0520553333770692,145.09316770186342,3.7517666709494932,-47.577639751553306,-1.1857585139319013,206.9979296066258,5.408569166349262,-1.1999999999999993,-9.160305343511439,-1.0,-8.403361344537814,-1.4000000000000004,-12.844036697247702,-2.666666666666666,-21.845012253798487,Midwest
253,2015,Iowa,Scott,1,5,0,5,9.56,1067.7824267782426,1091.6317991631802,1100.4184100418408,1106.0669456066946,167724.0,"20,437",12.2,168549.0,"20,823",12.4,168851.0,"22,602",13.4,169048.0,"19,061",11.3,825.0,0.491879516348277,302.0,0.17917638194234087,197.0,0.11667091103990401,1192.6666666666667,0.7099462019705859,23.849372384937624,2.2335423197492617,8.786610878660667,0.8049060942889525,0.0,0.0,32.63598326359829,3.038448414038214,0.20000000000000107,1.639344262295083,1.0,8.064516129032256,-2.0999999999999996,-15.671641791044777,0.5000000000000012,4.479979794312413,Midwest
254,2017,Iowa,Polk,2,8,1,9,8.05,3789.5652173913036,3867.3291925465837,4012.422360248447,3964.844720496894,450285.0,"58,971",13.1,458067.0,"54,557",11.9,464422.0,"50,628",10.9,472651.0,"45,028",9.5,7782.0,1.7282387821046683,6355.0,1.38735163196651,8229.0,1.7718798851044966,16880.0,3.7062170424393437,77.76397515528015,2.0520553333770692,145.09316770186342,3.7517666709494932,-47.577639751553306,-1.1857585139319013,206.9979296066258,5.408569166349262,-1.1999999999999993,-9.160305343511439,-1.0,-8.403361344537814,-1.4000000000000004,-12.844036697247702,-2.666666666666666,-21.845012253798487,Midwest
255,2016,Kansas,Harvey,1,14,4,18,28.79,147.55123306703717,149.91316429315734,151.5804098645363,155.54011809656132,33448.0,"4,265",12.8,33723.0,"3,156",9.4,33553.0,"3,528",10.5,33148.0,"3,021",9.1,275.0,0.822171729251366,-170.0,-0.5041069892951384,-405.0,-99.8,-30.0,-32.94860192671044,2.361931226120163,1.6007532956685395,1.6672455713789702,1.1121408711770329,0.0,0.0,4.029176797499133,2.7128941668455724,-3.4000000000000004,-26.5625,1.0999999999999996,11.702127659574458,-1.4000000000000004,-13.333333333333343,-2.7666666666666675,-19.30481678486999,Midwest
256,2016,Kansas,Wyandotte,2,4,5,9,4.84,2788.4297520661157,2806.404958677686,2827.8925619834718,2789.876033057851,159978.0,"39,074",24.4,161822.0,"35,442",21.9,162228.0,"31,432",19.4,163480.0,"30,151",18.4,1844.0,1.15265849054245,406.0,0.25089295645832976,1252.0,0.7717533348127432,2667.3333333333335,1.6608025586050275,17.97520661157023,0.6446354475400113,21.487603305785797,0.7656629610542893,-38.016528925620605,-1.3443413458026185,26.790633608815824,0.9621846266600944,-2.5,-10.245901639344268,-2.5,-11.415525114155258,-1.0,-5.154639175257742,-5.333333333333333,-23.379639811918775,Midwest
257,2015,Kansas,Sedgwick,1,2,2,4,0.99,1563.6363636363635,1452.5252525252524,1529.2929292929293,1603.030303030303,501234.0,"73,532",14.7,504346.0,"76,898",15.2,504645.0,"75,334",14.9,505764.0,"72,015",14.2,3112.0,0.6208676985200583,299.0,0.059284697410106446,1119.0,0.22174003507416273,3784.0,0.7540657409548857,-111.11111111111109,-7.1059431524547705,76.7676767676769,5.285118219749663,0.0,0.0,-34.34343434343418,-1.8208249327051078,0.5,3.4013605442176953,-0.29999999999999893,-1.9736842105263008,-0.7000000000000011,-4.6979865771812115,-0.03333333333333263,-0.1383191920356761,Midwest
